com_x,com_y,com_z,bos_x,bos_y,bos_z
-0.1334171709654632,0.07728582634240067,0.9134030325438385,-0.14746120665222406,0.015056759119033813,0.037169039249420166
-0.1324776579696004,0.07145490271429861,0.9189574280413247,-0.1416841633617878,0.019874364137649536,0.03942909836769104
-0.12777931856652422,0.06738794675116895,0.9230864869650972,-0.13610119465738535,0.016930729150772095,0.0393693745136261
-0.11785626419449365,0.0640076214107134,0.9291288645357213,-0.1227327361702919,0.02546331286430359,0.03935089707374573
-0.10826300309710603,0.057537070205134724,0.9343224141226018,-0.11369936540722847,0.02839142084121704,0.03532284498214722
-0.0968905913653553,0.050501191760263124,0.9452259848194734,-0.09658462926745415,0.04412871599197388,0.03530731797218323
-0.08011221606484663,0.04142198379962674,0.9458995525875398,-0.07950549572706223,0.04332658648490906,0.029266566038131714
-0.05982969505812532,0.03294044402978753,0.9328946598755415,-0.06628738716244698,0.03207892179489136,0.021052896976470947
-0.03926508368183208,0.026024117969697513,0.8934320978259526,-0.051293276250362396,0.023481816053390503,0.005794644355773926
-0.022688682745861753,0.01629930097729929,0.8573202151765105,-0.04451930522918701,0.017341136932373047,0.008386969566345215
-0.01272993369769024,-0.002121951717442722,0.8289250421588138,-0.042307086288928986,0.018674522638320923,0.02392733097076416
-0.0024846146994781087,-0.021208795889090463,0.7872222513601342,-0.030413009226322174,0.019426017999649048,0.03344497084617615
0.006030012927548861,-0.03330976693860946,0.7589805225210804,-0.018908917903900146,0.019622206687927246,0.03994077444076538
0.012111429189161584,-0.03872081478757243,0.7470081237695549,-0.022916093468666077,0.00680166482925415,0.038100600242614746
0.015111320986542649,-0.03843179833824916,0.7381836805292354,-0.028453141450881958,-0.009069085121154785,0.03068360686302185
0.017278459179465487,-0.033204049104323945,0.7368634621302287,-0.04009249061346054,-0.020750045776367188,0.021701157093048096
0.018985509391753905,-0.029416600270296932,0.7478659916629073,-0.05394195020198822,-0.035834699869155884,0.01580527424812317
0.017938392857710518,-0.029592690152186213,0.7557502813557143,-0.06980948150157928,-0.04996654391288757,0.002566397190093994
0.016378051779603445,-0.029415739015225435,0.79202139441685,-0.08659875392913818,-0.0666089653968811,0.014710307121276855
0.014869570507798144,-0.027293182356703655,0.8218976985062321,-0.09404636919498444,-0.07219386100769043,0.03074619174003601
0.014570137614043807,-0.02616399013867942,0.8446780336479984,-0.0927634984254837,-0.06559693813323975,0.04266303777694702
0.01351677786999492,-0.02372826612604561,0.8665993238008147,-0.10929030179977417,-0.06285828351974487,0.048767149448394775
0.011316035207240808,-0.019596983620556445,0.8783992216151246,-0.1249166876077652,-0.058045804500579834,0.056273579597473145
0.008514867827136029,-0.01607407084716263,0.8610393942684255,-0.1251598298549652,-0.0480065643787384,0.0574224591255188
0.005109573416011307,-0.012309022744496663,0.836101189672306,-0.11394302546977997,-0.025570571422576904,0.052701324224472046
-0.0018661661694447174,-0.009685762074365412,0.8345536957504927,-0.10975421965122223,-0.010822296142578125,0.05119714140892029
-0.009180078252909646,-0.005876412250662362,0.8352511883743345,-0.10522107034921646,-7.995963096618652e-05,0.048439979553222656
-0.014721216457665606,-0.0025771783404452825,0.833298399723986,-0.09686453640460968,0.012569546699523926,0.04394185543060303
-0.02032009660396525,0.0021592068576043654,0.8426500858799102,-0.08707794547080994,0.023855537176132202,0.03914734721183777
-0.032297227251273326,0.005982714234500802,0.8632656085555269,-0.0988682210445404,0.0097179114818573,0.034783780574798584
